Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Choque,-75.5670193436,Interseccion,0,23,1,3,1,6.18172759296,0
Otro,-75.5630508965,Tramo de via,10,23,1,3,1,6.24139212022,1
Choque,-75.5737800455,Tramo de via,15,23,1,3,1,6.27544305555,0
Caida Ocupante,-75.6208430997,Tramo de via,15,23,1,3,1,6.24375475683,1
Caida Ocupante,-75.5926275787,Lote o Predio,15,23,1,3,1,6.27027305179,1
Choque,-75.5444200952,Tramo de via,20,23,1,3,1,6.20082756004,1
Otro,-75.576891696,Puente,30,23,1,3,1,6.23602062128,1
Choque,-75.5690690869,Interseccion,30,23,1,3,1,6.25561230725,1
Choque,-75.5961551014,Tramo de via,30,23,1,3,1,6.23076078558,1
Otro,-75.5981696246,Lote o Predio,0,0,2,4,1,6.23125296676,1
Volcamiento,-75.5720611235,Tramo de via,0,0,2,4,1,6.28274724833,1
Choque,-75.5750975614,Tramo de via,15,0,2,4,1,6.22412049391,0
Choque,-75.5769378917,Interseccion,20,0,2,4,1,6.25400165437,0
Caida Ocupante,-75.574727131,Lote o Predio,30,0,2,4,1,6.23607640295,1
Choque,-75.5712719474,Tramo de via,35,0,2,4,1,6.23675767012,0
Choque,-75.5548247874,Tramo de via,40,0,2,4,1,6.23363771521,0
Choque,-75.5691618187,Tramo de via,40,0,2,4,1,6.22481029678,0
Choque,-75.6423954617,Tramo de via,40,0,2,4,1,6.18596921726,0
Volcamiento,-75.5937469995,Lote o Predio,40,0,2,4,1,6.27216584979,1
Choque,-75.5750857694,Tramo de via,0,1,2,4,1,6.26472905268,0
Choque,-75.5448257284,Interseccion,0,1,2,4,1,6.24434804433,0
Choque,-75.5622812509,Interseccion,0,1,2,4,1,6.28614154424,0
Choque,-75.5582533683,Interseccion,0,1,2,4,1,6.26646751932,0
Choque,-75.5485862078,Tramo de via,40,1,2,4,1,6.23664766111,0
Atropello,-75.5688865543,Tramo de via,40,1,2,4,1,6.24698406826,1
Otro,-75.5646604864,Tramo de via,0,2,2,4,1,6.21807346345,1
Atropello,-75.5993485215,Tramo de via,15,2,2,4,1,6.282419087,1
Choque,-75.591618246,Tramo de via,25,2,2,4,1,6.22436173488,0
Caida Ocupante,-75.5894551009,Tramo de via,30,2,2,4,1,6.24850401765,1
Caida Ocupante,-75.5791647988,Tramo de via,0,3,2,4,1,6.25161364107,1
Choque,-75.6042552116,Tramo de via,20,3,2,4,1,6.2190950125,0
Choque,-75.575201969,Tramo de via,40,3,2,4,1,6.24757394791,0
Caida Ocupante,-75.6214162432,Lote o Predio,15,4,2,4,1,6.24421336184,1
Atropello,-75.5872096706,Tramo de via,30,5,2,4,1,6.26185118963,1
Choque,-75.5601096755,Tramo de via,30,5,2,4,1,6.28316146417,0
Choque,-75.5702052616,Tramo de via,30,5,2,4,1,6.23450856533,0
Choque,-75.5715484904,Tramo de via,30,7,2,4,1,6.24502739683,0
Choque,-75.5841295649,Interseccion,40,7,2,4,1,6.22268905602,1
Choque,-75.5679842618,Tramo de via,0,8,2,4,1,6.20969874225,0
Choque,-75.58085586,Interseccion,10,9,2,4,1,6.25657541199,0
Choque,-75.5930899985,Interseccion,43,9,2,4,1,6.28379724848,0
Choque,-75.5772053296,Tramo de via,30,10,2,4,1,6.22415310998,1
Otro,-75.5808055613,Tramo de via,30,10,2,4,1,6.21717164604,1
Volcamiento,-75.5772053296,Tramo de via,40,10,2,4,1,6.22415310998,1
Atropello,-75.5861433017,Tramo de via,45,11,2,4,1,6.21531309268,1
Choque,-75.587516188,Interseccion,55,11,2,4,1,6.23927100344,0
Otro,-75.6085122723,Tramo de via,30,12,2,4,1,6.23838527017,1
Choque,-75.5599740538,Tramo de via,50,12,2,4,1,6.30211587346,1
Choque,-75.5574349986,Interseccion,10,13,2,4,1,6.24534117959,1
Choque,-75.5677682925,Tramo de via,10,13,2,4,1,6.24496805883,0
Choque,-75.5707933421,Interseccion,20,13,2,4,1,6.21484656546,0
Volcamiento,-75.575549389,Tramo de via,30,13,2,4,1,6.28560371831,1
Choque,-75.5967277363,Tramo de via,30,13,2,4,1,6.26375211873,0
Choque,-75.5653503956,Tramo de via,40,13,2,4,1,6.29737510951,0
Otro,-75.6013828842,Lote o Predio,45,13,2,4,1,6.20934020682,1
Choque,-75.5658683775,Tramo de via,50,13,2,4,1,6.25768214654,0
Choque,-75.5684641718,Tramo de via,15,14,2,4,1,6.29218264879,1
Volcamiento,-75.5722542755,Tramo de via,45,14,2,4,1,6.28233711292,1
Choque,-75.5740559215,Tramo de via,45,14,2,4,1,6.2256057603,0
Choque,-75.5805862984,Tramo de via,50,14,2,4,1,6.28134103675,1
Caida Ocupante,-75.559007001,Lote o Predio,50,14,2,4,1,6.22077827891,1
Otro,-75.5725304758,Lote o Predio,0,15,2,4,1,6.25745196869,1
Caida Ocupante,-75.5923497685,Interseccion,0,15,2,4,1,6.27292496093,1
Choque,-75.5961294302,Interseccion,10,15,2,4,1,6.22946658344,0
Choque,-75.5836179837,Tramo de via,10,15,2,4,1,6.25787687759,0
